ID_Karyawan,Jenis_Kelamin,Usia,Status_Pernikahan,Tingkat_Jabatan,Pengalaman,Departemen,Tipe_Karyawan,Keseimbangan_Kerja_Hidup,Lingkungan_Kerja,Jam_Aktivitas_Fisik,Beban_Kerja,Tingkat_Stres,Jam_Tidur,Mode_Komodasi,Jarak_Perjalanan,Jumlah_Perusahaan_Sebelumnya,Ukuran_Tim,Jumlah_Laporan,Tingkat_Pendidikan,Lembur,Jam_Pelatihan_PerTahun,Kepuasan_Kerja,Gaji_Kotor
2875,Pria,46.0,Menikah,,20,IT,Penuh Waktu,3,2,2.0,8.860240749035604,2,7.82857038117124,Sepeda,4,6,14,0,S1,True,40.0,3,27317.043555231143
2876,Wanita,25.0,Menikah,Ketua,22,Marketing,Penuh Waktu,2,2,1.7,5.752138328040457,3,8.010997003676522,Sepeda,10,10,29,7,S1,True,61.0,3,126566.03059221413
2877,Wanita,29.0,Belum Menikah,Senior,13,Marketing,Penuh Waktu,3,1,3.3,5.712152335771134,1,7.979008209861063,Transportasi Publik,7,4,21,5,S1,False,46.5,3,167829.25762481755
2881,Pria,31.0,Belum Menikah,Mid-Level,4,IT,Kontrak,3,2,1.7,4.791361175761336,2,7.242375281853224,Transportasi Publik,8,1,13,0,S1,True,32.0,3,164648.60567347932
2882,Pria,26.0,Menikah,Mid-Level,5,Legal,Penuh Waktu,1,1,0.9,5.74026000117959,1,5.228586424624563,Mobil,5,3,14,0,S1,False,32.5,3,102402.50488467152
2898,Pria,34.0,Menikah,,14,Legal,Penuh Waktu,5,4,1.9,6.020174210689087,5,8.225425709795426,Jalan Kaki,2,4,18,8,S1,True,47.0,3,162037.05558345502
2905,Wanita,27.0,Menikah,Senior,19,Finance,Penuh Waktu,1,4,4.1,3.824309501818119,2,5.152536875243465,Mobil,9,9,17,2,S1,False,49.5,3,155506.18386715328
2913,Pria,50.0,,Mid-Level,8,IT,Paruh Waktu,4,5,2.5,4.16333168825525,5,,,25,2,14,0,S1,True,34.0,3,
2930,Pria,30.0,,Ketua,6,IT,Paruh Waktu,5,3,0.4,6.543911152154176,2,,,11,6,20,3,S1,True,53.0,3,
2944,Pria,39.0,Belum Menikah,Senior,6,Sales,Paruh Waktu,3,2,0.2,3.182277945155877,5,4.590759263164004,Mobil,8,2,21,1,S1,False,43.0,3,122432.26599610706
2972,Wanita,46.0,Belum Menikah,Mid-Level,5,Operations,Penuh Waktu,1,2,2.3,4.332524861994321,3,6.875306230839612,Transportasi Publik,10,1,12,0,S1,True,32.5,3,55086.62608905109
245,Pria,38.0,Menikah,Senior,15,Finance,Penuh Waktu,4,2,0.0,8.114890837914148,4,6.457297230229001,Mobil,20,5,23,2,S1,False,47.5,2,51557.105104622875
254,Pria,51.0,Menikah,Senior,6,Finance,Penuh Waktu,4,2,2.9,9.27089158724721,5,7.420631188006552,Mobil,28,7,20,8,S1,False,43.0,2,31733.34759961071
267,Wanita,41.0,Belum Menikah,Mid-Level,11,Operations,Penuh Waktu,1,4,2.9,7.322032815030956,1,5.7965822111596745,Jalan Kaki,2,3,11,0,S1,True,35.5,2,45174.55804963503
272,Pria,36.0,Menikah,Senior,1,Sales,Penuh Waktu,1,3,2.2,8.234802017254667,5,6.557223213012766,Transportasi Publik,20,12,19,4,S1,False,40.5,2,51274.487837858884
276,Wanita,32.0,Menikah,Senior,18,Sales,Penuh Waktu,2,1,0.6,6.919629096873624,1,,Sepeda,10,11,24,6,S1,False,49.0,2,43877.29087357665
294,Pria,25.0,Belum Menikah,Mid-Level,4,Finance,Penuh Waktu,4,3,2.6,6.773019326194895,3,5.339070970462956,Transportasi Publik,26,5,12,0,S1,True,32.0,2,18675.657313868618
301,Pria,33.0,Menikah,,2,Sales,Penuh Waktu,5,2,3.6,6.911534120773639,3,5.454499965945243,Jalan Kaki,1,2,23,9,S1,True,41.0,2,55412.2638045742
312,Pria,28.0,Belum Menikah,Senior,9,Sales,Penuh Waktu,2,3,0.0,7.472562302603735,1,5.922023450803657,Transportasi Publik,7,3,19,7,S1,True,44.5,2,63751.19325021897
316,Pria,44.0,Belum Menikah,Mid-Level,12,Finance,Paruh Waktu,2,1,1.6,7.929402463723774,3,6.302723585070356,Sepeda Motor,3,4,12,0,S1,False,36.0,2,38113.9121843309
1079,Wanita,39.0,Menikah,Senior,22,Legal,Penuh Waktu,3,5,0.7,7.748900069842678,1,6.152304923502775,Mobil,29,9,25,2,S1,False,51.0,2,55898.721755133825
1085,Pria,28.0,Cerai,Mid-Level,18,HR,Penuh Waktu,4,4,0.3,8.165068918210398,4,6.499112297142542,Sepeda Motor,18,7,15,0,S1,False,39.0,2,40550.72045177616
1086,Pria,35.0,Cerai,Senior,5,IT,Penuh Waktu,2,3,3.2,5.369377515520655,1,6.971059727949064,Sepeda,9,7,20,6,S1,True,42.5,2,18648.73901313869
1092,Wanita,30.0,Menikah,Senior,22,Legal,Paruh Waktu,4,4,2.1,9.291374354263011,1,7.4377001605197215,Jalan Kaki,2,7,23,4,S1,False,51.0,2,64526.88685819952
1097,Wanita,38.0,Menikah,Senior,23,Operations,Penuh Waktu,3,4,1.2,3.664281222611724,1,4.241839406810078,Transportasi Publik,9,10,21,1,S1,False,51.5,2,11171.540101995133
1103,Pria,26.0,Menikah,Senior,20,IT,Paruh Waktu,4,3,2.9,4.148312898127118,1,4.665367122886048,Transportasi Publik,7,7,18,8,S1,True,50.0,2,34955.03654987835
1104,Pria,51.0,Menikah,Senior,14,Operations,Penuh Waktu,4,4,,9.285372738220715,1,7.43269881381781,Sepeda,2,4,15,2,S1,,47.0,2,41194.46626413626
1109,Wanita,36.0,Menikah,Ketua,11,HR,Penuh Waktu,4,3,1.6,8.417487124480104,1,6.709460802367299,Mobil,22,9,22,8,S1,False,55.5,2,63794.73182734794
1116,Wanita,48.0,Belum Menikah,Senior,9,Customer Service,Kontrak,5,4,3.2,4.960239733879418,5,6.643749502636075,Sepeda,9,3,18,7,S1,False,44.5,2,41862.631542189774
1121,Wanita,29.0,Menikah,Senior,6,HR,Penuh Waktu,1,2,0.6,6.474507446558709,1,7.855163672779508,Transportasi Publik,29,2,25,1,S1,False,43.0,2,66849.84344953772
1124,Pria,40.0,Menikah,Senior,6,IT,Paruh Waktu,5,3,3.8,3.838163340559528,1,4.393986260014406,Jalan Kaki,1,10,23,2,S1,True,43.0,2,36023.38015143552
1128,Wanita,43.0,Menikah,Senior,24,Finance,Paruh Waktu,4,1,3.5,7.850386057056,1,6.236876579513877,Mobil,15,8,16,6,S1,False,52.0,2,37670.266787542576
1129,Pria,36.0,Menikah,Ketua,6,IT,Kontrak,3,5,3.2,4.83047859204656,2,5.262262105065558,Mobil,16,11,21,8,S1,True,53.0,2,51763.34358618004
1143,Pria,29.0,,Ketua,12,IT,Penuh Waktu,2,5,,3.8725182609017086,1,,Jalan Kaki,1,10,25,1,S1,True,56.0,2,
1153,Pria,39.0,Belum Menikah,Senior,8,Legal,Penuh Waktu,4,1,2.0,6.502280974514272,1,7.877382495143958,Mobil,27,3,18,1,S1,False,44.0,2,56165.44864914841
1154,Wanita,38.0,Menikah,Mid-Level,10,Marketing,Kontrak,5,3,2.6,3.306846912347845,3,4.0,Jalan Kaki,2,4,11,0,S1,False,35.0,2,64753.14638812653
1156,Pria,31.0,Cerai,Senior,9,Finance,Kontrak,4,4,2.0,4.191927452454929,3,4.703529857922882,Mobil,15,8,17,7,S1,False,44.5,2,44237.44045586375
1162,Pria,27.0,Menikah,Ketua,5,IT,Penuh Waktu,4,1,2.7,7.501804930947904,3,5.9463923077571295,Jalan Kaki,2,6,21,4,S1,True,52.5,2,40573.75878072993
1166,Wanita,37.0,Menikah,Senior,2,Legal,Paruh Waktu,3,5,2.3,6.6560156658176,2,5.241567920148544,Transportasi Publik,7,5,22,7,S1,False,41.0,2,50233.44181177617
1168,Wanita,28.0,Cerai,Senior,1,Marketing,Penuh Waktu,3,3,2.4,9.186140747390658,1,7.350005488126092,Jalan Kaki,2,8,18,5,S1,False,40.5,2,19279.702050997566
1172,Wanita,31.0,,Ketua,11,Operations,Kontrak,2,4,1.4,8.866524674800917,2,,,9,9,26,5,S1,False,55.5,2,
1185,Wanita,39.0,Menikah,Senior,15,Legal,Penuh Waktu,3,2,2.5,7.566110196125161,1,5.999980028738178,Transportasi Publik,24,10,19,2,S1,False,47.5,2,52821.98015007299
1186,Wanita,28.0,Menikah,Senior,12,IT,Penuh Waktu,3,4,0.1,4.063726719079495,1,4.5913542162193774,Mobil,12,4,19,5,S1,True,46.0,2,51036.78085819952
1187,Wanita,26.0,Belum Menikah,Senior,8,Operations,Paruh Waktu,2,5,2.1,4.62829851317283,3,5.085354536051044,Jalan Kaki,1,3,19,5,S1,False,44.0,2,39383.130071824824
1195,Pria,25.0,Menikah,Senior,9,Operations,Paruh Waktu,3,3,0.0,5.495029789761833,1,5.843744403066423,Sepeda Motor,17,11,22,1,S1,True,44.5,2,37612.75818491485
1197,Wanita,38.0,Menikah,Senior,28,Finance,Penuh Waktu,3,5,3.8,6.676923974108775,2,5.258991510391189,Mobil,7,10,20,2,S1,False,54.0,2,59332.31446053527
1198,Wanita,38.0,Menikah,Ketua,20,Finance,Paruh Waktu,1,5,3.1,2.835021084603905,1,4.0,Mobil,24,6,21,4,S1,False,60.0,2,37234.375624525535
1201,Pria,32.0,Menikah,Senior,11,Finance,Penuh Waktu,3,4,0.7,7.540386443498577,1,5.978543568216025,Sepeda,5,10,21,1,S1,False,45.5,2,33331.15829742092
1210,Pria,32.0,,,9,Marketing,Penuh Waktu,4,1,1.9,5.710852980893043,1,,Mobil,25,4,15,0,S1,False,34.5,2,
1211,Pria,33.0,Cerai,Senior,23,Finance,Kontrak,2,2,0.5,6.13958410668802,1,4.811208287540562,Sepeda Motor,4,9,21,4,S1,False,51.5,2,54702.677336253044
1219,Pria,32.0,Menikah,Senior,24,Sales,Penuh Waktu,5,1,,5.597489586215117,1,7.153549384504633,Jalan Kaki,2,10,17,7,S1,,52.0,2,45652.575870754255
1223,Pria,25.0,Belum Menikah,Senior,11,IT,Kontrak,2,2,1.0,6.225337700571189,1,4.8826696157765355,Mobil,15,3,15,5,S1,True,45.5,2,52814.59090452554
1224,Wanita,30.0,,,2,Sales,Penuh Waktu,2,3,3.6,8.076519383811014,1,,,23,6,13,0,S1,False,31.0,2,
1227,Pria,25.0,Menikah,Senior,11,IT,Penuh Waktu,2,4,,4.058537756400792,1,5.922387920653174,Transportasi Publik,7,3,22,9,S1,True,45.5,2,39014.19388243309
1229,Wanita,30.0,Menikah,Ketua,3,Finance,Penuh Waktu,2,5,1.8,7.532435602731379,2,5.9719178675766935,Sepeda,9,9,20,1,S1,False,51.5,2,55446.69430715328
1246,Pria,24.0,Menikah,Senior,16,Sales,Paruh Waktu,4,3,2.4,3.293915147202448,1,4.0,Sepeda,6,5,15,1,S1,False,48.0,2,41761.528877080294
1247,Wanita,30.0,,Mid-Level,23,Sales,Penuh Waktu,2,3,1.9,4.391146425658267,1,,Mobil,26,7,10,0,S1,False,41.5,2,
1255,Pria,30.0,Belum Menikah,Senior,1,Sales,Kontrak,1,2,0.3,7.183897680356385,3,5.681469598930865,Transportasi Publik,27,4,15,5,S1,False,40.5,2,56200.629195133806
1256,Wanita,39.0,Menikah,Mid-Level,5,IT,Penuh Waktu,3,5,1.3,6.359712927617539,1,7.7633280576265715,Transportasi Publik,14,8,15,0,S1,True,32.5,2,67726.32099017031
1258,Wanita,29.0,Menikah,Senior,8,HR,Penuh Waktu,2,3,3.0,5.311833343731704,3,6.925024390517903,Jalan Kaki,2,6,20,8,S1,False,44.0,2,33189.62038734793
1262,Pria,29.0,Menikah,Senior,13,Operations,Kontrak,4,4,0.2,7.4033857980172,3,5.86437636364821,Transportasi Publik,22,4,15,8,S1,False,46.5,2,49667.97409868613
1264,Pria,42.0,Menikah,Ketua,17,Finance,Paruh Waktu,5,2,1.2,5.421428988542071,3,7.012700906366197,Mobil,26,8,21,9,S1,False,58.5,2,14671.511797566907
1265,Wanita,40.0,Belum Menikah,Mid-Level,3,Finance,Penuh Waktu,3,5,2.1,3.221749811738854,1,4.0,Transportasi Publik,13,1,10,0,S1,False,31.5,2,59906.105749489056
1266,Pria,34.0,Menikah,Mid-Level,6,IT,Penuh Waktu,2,3,1.9,5.766373838815007,2,4.500199730979716,Transportasi Publik,10,2,15,0,S1,True,33.0,2,52877.83774695865
1268,Pria,32.0,,Senior,17,Operations,Penuh Waktu,2,4,0.8,4.334617935301582,1,,,24,5,24,7,S1,False,48.5,2,
1271,Pria,26.0,Belum Menikah,,11,Legal,Paruh Waktu,1,1,,5.491864237430395,2,4.271441729825874,Transportasi Publik,19,3,13,0,S1,False,35.5,2,28132.639021897805
1273,Pria,34.0,Menikah,Mid-Level,10,IT,Penuh Waktu,4,3,2.6,5.84107230608863,1,7.348415560403444,Sepeda,10,5,14,0,S1,False,35.0,2,23230.42053625304
1274,Wanita,42.0,Menikah,Senior,17,Sales,Penuh Waktu,5,5,,4.1279519928473976,5,4.647551330766292,Jalan Kaki,2,10,25,1,S1,False,48.5,2,60781.25494734793
1275,Pria,27.0,Menikah,Senior,5,Finance,Penuh Waktu,3,2,1.7,7.7531302827029,1,6.155830100886294,Mobil,28,10,16,4,S1,False,42.5,2,51567.21014812651
1276,Pria,42.0,Menikah,Senior,13,Finance,Paruh Waktu,3,3,3.1,5.243579395506362,3,6.870421231937629,Mobil,21,4,25,9,S1,False,46.5,2,17300.888628710465
1283,Wanita,44.0,Menikah,Senior,8,Finance,Paruh Waktu,5,1,0.6,9.058572160971476,2,7.243698332776774,Transportasi Publik,10,2,18,6,S1,False,44.0,2,50603.73950695864
1295,Pria,29.0,Menikah,Senior,26,IT,Paruh Waktu,5,5,2.3,5.38845856496873,2,5.750494581372458,Jalan Kaki,1,8,24,1,S1,False,53.0,2,23558.93163737226
1296,Wanita,34.0,Cerai,,22,IT,Penuh Waktu,2,3,2.4,8.47300208915669,1,6.755723272931119,Transportasi Publik,28,12,25,3,S1,True,51.0,2,58603.24211484185
1297,Wanita,50.0,Menikah,Mid-Level,3,Marketing,Paruh Waktu,3,3,,8.703985547612454,3,6.948209488310923,Transportasi Publik,27,3,10,0,S1,False,31.5,2,41257.365967104626
1299,Wanita,30.0,,Senior,6,Sales,Penuh Waktu,5,3,,8.121262157474126,1,,Transportasi Publik,24,2,17,3,S1,False,43.0,2,
1301,Wanita,41.0,Cerai,Senior,5,Customer Service,Penuh Waktu,3,1,2.4,5.6090122263836095,1,7.162767496639428,Mobil,6,9,16,6,S1,False,42.5,2,31686.556412846712
1302,Wanita,28.0,Belum Menikah,Senior,4,IT,Penuh Waktu,5,5,3.1,5.719186173570627,3,6.039881238899117,Mobil,23,1,23,9,S1,True,42.0,2,31726.46888603407
1303,Pria,33.0,Belum Menikah,Senior,9,IT,Penuh Waktu,5,1,1.3,5.4644456495102895,1,5.816983280346322,Sepeda,9,3,21,7,S1,True,44.5,2,49073.920959610696
1306,Pria,29.0,Menikah,Senior,24,Operations,Kontrak,4,1,3.0,8.216260300973463,1,6.54177178277843,Jalan Kaki,2,12,17,7,S1,False,52.0,2,44644.24762841848
1309,Pria,32.0,Menikah,Senior,13,IT,Penuh Waktu,3,3,0.8,8.006839407285732,1,6.367254371371986,Mobil,12,12,15,9,S1,True,46.5,2,61049.83569557178
1314,Wanita,39.0,Menikah,Senior,11,Sales,Penuh Waktu,4,5,2.1,4.128475993611183,1,4.648009831434603,Mobil,11,3,19,8,S1,False,45.5,2,50609.58003445256
1316,Wanita,34.0,Menikah,Mid-Level,11,Legal,Penuh Waktu,3,5,1.4,6.644014292562139,2,,Mobil,21,4,13,0,S1,False,35.5,2,67536.50569518248
1319,Pria,34.0,Menikah,Senior,14,Sales,Penuh Waktu,3,3,3.8,3.770776972460889,3,4.335023187928098,Mobil,26,12,15,5,S1,False,47.0,2,24869.192704817517
1329,Pria,28.0,Belum Menikah,Senior,2,Operations,Paruh Waktu,4,4,,2.7086724535292293,1,4.0,Transportasi Publik,7,2,18,6,S1,,41.0,2,59278.213572165456
1331,Pria,47.0,Menikah,Senior,5,Customer Service,Paruh Waktu,2,4,1.4,8.966726612801885,1,7.167160375968782,Transportasi Publik,19,4,15,1,S1,False,42.5,2,62664.011099367395
1339,Pria,46.0,Belum Menikah,Mid-Level,6,Finance,Penuh Waktu,3,2,1.9,5.721555354574171,1,7.2528019991918775,Sepeda,9,2,15,0,S1,False,33.0,2,56721.40477294403
1351,Wanita,52.0,Menikah,Senior,10,Legal,Penuh Waktu,5,4,1.7,4.203310693347513,2,6.038206270210551,Jalan Kaki,1,4,18,7,S1,False,45.0,2,63871.85046481752
1352,Pria,40.0,Menikah,Senior,1,IT,Penuh Waktu,1,4,2.2,7.634875338853872,1,6.057284314345438,Mobil,15,3,18,4,S1,True,40.5,2,44002.254469878346
1355,Wanita,24.0,Menikah,Senior,11,Legal,Penuh Waktu,4,5,4.0,5.268826457178058,1,5.645816487055619,Mobil,5,3,25,6,S1,True,45.5,2,61002.67417498784
1359,Pria,26.0,Belum Menikah,Senior,4,Marketing,Penuh Waktu,5,3,0.6,8.457928028085917,1,6.743161555372142,Mobil,5,1,23,4,S1,False,42.0,2,22664.138472798055
1366,Wanita,30.0,Menikah,Mid-Level,12,Marketing,Penuh Waktu,5,2,2.0,7.350892501531549,2,5.820631949910168,Transportasi Publik,18,4,10,0,S1,False,36.0,2,51350.899151532845
1367,Wanita,39.0,Menikah,Senior,16,Operations,Paruh Waktu,4,3,,8.233150402144807,1,6.555846867087883,Transportasi Publik,22,5,25,9,S1,,48.0,2,38272.39687902676
1368,Wanita,25.0,Belum Menikah,Senior,3,Operations,Penuh Waktu,4,5,0.3,8.998016761566731,2,7.193235499939488,Sepeda,10,2,25,9,S1,False,41.5,2,39847.050445936744
1381,Pria,40.0,,Ketua,19,Finance,Penuh Waktu,4,5,2.2,5.109016490051335,2,,Sepeda,3,10,24,1,S1,False,59.5,2,
1383,Pria,31.0,Menikah,Senior,16,IT,Penuh Waktu,5,4,1.0,7.8901892050961475,1,6.270045869547333,Mobil,26,6,21,5,S1,False,48.0,2,9387.03758326034
1388,Pria,35.0,Menikah,Senior,19,IT,Penuh Waktu,5,5,3.1,6.506595939689808,3,5.117051481708717,Mobil,16,10,21,8,S1,True,49.5,2,49084.23033459854
1389,Pria,37.0,Menikah,Mid-Level,12,Operations,Kontrak,2,4,2.6,8.440535042429566,3,6.728667400658516,Transportasi Publik,20,4,14,0,S1,False,36.0,2,48008.31375396594
1390,Pria,38.0,Menikah,Senior,14,Finance,Penuh Waktu,2,5,4.8,7.82641700792603,3,6.216902371905569,Sepeda,3,4,24,3,S1,False,47.0,2,61572.89112019463
1395,Wanita,32.0,Cerai,Senior,1,Finance,Paruh Waktu,2,3,,7.79091567472555,1,6.1873179275718355,Sepeda Motor,19,9,18,6,S1,False,40.5,2,26858.84622072993
1396,Wanita,42.0,Menikah,Senior,18,Marketing,Penuh Waktu,4,5,1.1,7.264486091906994,1,8.487146589058135,Mobil,10,6,19,4,S1,False,49.0,2,62929.14317430656
1397,Wanita,31.0,Belum Menikah,Mid-Level,4,Marketing,Penuh Waktu,2,1,2.5,2.9418702598387685,2,4.0,Mobil,28,2,14,0,S1,False,32.0,2,49918.20555309003
1398,Wanita,35.0,Menikah,Senior,4,Finance,Kontrak,1,4,,7.949863349170083,4,6.319774322942279,Sepeda Motor,9,10,17,8,S1,False,42.0,2,42391.60865557178
1399,Pria,34.0,Menikah,Ketua,9,Finance,Penuh Waktu,2,5,0.2,7.50249970383925,2,5.946971285166586,Jalan Kaki,2,11,22,7,S1,False,54.5,2,64179.892361265214
1402,Pria,32.0,Menikah,,10,HR,Penuh Waktu,1,4,0.9,7.323745221417748,1,,Jalan Kaki,1,3,18,5,S1,False,45.0,2,51415.11836476885
1405,Pria,36.0,Menikah,Senior,10,Legal,Kontrak,4,4,,8.788747147906935,3,7.018844155222991,Sepeda Motor,11,3,24,3,S1,False,45.0,2,56525.881560681264
1412,Wanita,45.0,Menikah,Senior,2,Marketing,Penuh Waktu,1,5,2.9,6.802249291318658,1,8.117357148587466,Transportasi Publik,14,10,20,4,S1,False,41.0,2,10110.578975571778
1414,Pria,25.0,Cerai,Ketua,25,Legal,Paruh Waktu,4,4,2.4,6.854385281223149,1,8.159065940511061,Mobil,18,10,22,5,S1,False,62.5,2,51552.90423474453
1420,Wanita,33.0,Menikah,Senior,9,Legal,Paruh Waktu,5,3,0.8,6.425575563367086,1,7.8160181662262085,Mobil,27,5,15,9,S1,False,44.5,2,49236.716908807786
1421,Pria,27.0,Menikah,,16,Finance,Paruh Waktu,5,3,1.9,7.669901232146248,3,6.086472558755751,Sepeda,5,5,22,6,S1,False,48.0,2,56921.50889810219
1425,Pria,25.0,Menikah,,16,Finance,Paruh Waktu,1,5,1.9,6.669713235616463,3,8.01132830402571,Jalan Kaki,2,8,19,2,S1,False,48.0,2,33447.65301177615
1428,Pria,29.0,Menikah,Ketua,21,Operations,Penuh Waktu,5,4,,5.002573917925102,1,5.412845515209283,Transportasi Publik,11,7,26,4,S1,False,60.5,2,67063.44120389293
1432,Pria,46.0,Menikah,Senior,1,Marketing,Penuh Waktu,3,5,4.0,3.3364627185818545,3,4.0,Transportasi Publik,13,3,16,9,S1,False,40.5,2,61811.99351941606
1434,Wanita,36.0,Menikah,Senior,10,Legal,Paruh Waktu,5,5,2.8,7.077491678548434,3,5.5927979307575715,Sepeda Motor,13,3,22,5,S1,False,45.0,2,26660.445770900245
1446,Wanita,31.0,Menikah,Senior,2,Finance,Penuh Waktu,5,1,,3.777738026257072,3,4.341114109999758,Transportasi Publik,13,12,15,3,S1,True,41.0,2,56749.975013527976
1448,Pria,30.0,Menikah,,13,HR,Kontrak,5,3,0.0,5.805362415223697,1,4.532690211320292,Transportasi Publik,18,4,12,0,S1,False,36.5,2,64408.32876418492
1450,Wanita,37.0,Menikah,Senior,3,Legal,Kontrak,1,5,2.4,8.60703032045927,1,6.867413465683269,Mobil,18,2,19,6,S1,False,41.5,2,49376.6709323601
1459,Wanita,34.0,,Senior,18,Finance,Penuh Waktu,1,3,2.5,4.491697246844818,3,,,11,10,25,9,S1,False,49.0,2,
683,Wanita,33.0,Menikah,Senior,16,Marketing,Kontrak,3,2,2.7,5.015305650718338,3,4.653313057275572,Transportasi Publik,19,5,18,7,S1,False,48.0,1,43664.02659036496
704,Pria,27.0,Cerai,Ketua,28,Marketing,Penuh Waktu,2,1,0.6,8.571802596030452,1,6.08790880365156,Mobil,9,12,26,7,S1,False,64.0,1,32774.77204306569
709,Pria,30.0,Menikah,Senior,11,IT,Penuh Waktu,2,1,1.0,5.3646691170927205,4,4.9590060903531565,Transportasi Publik,25,3,20,9,S1,True,45.5,1,48132.7076328467
719,Wanita,46.0,Belum Menikah,Mid-Level,15,IT,Kontrak,3,1,2.0,7.812592886573996,2,5.4552340457711805,Sepeda,3,5,11,0,S1,True,37.5,1,36904.42284671532
735,Pria,37.0,Menikah,Ketua,26,Finance,Paruh Waktu,1,1,0.5,3.77561862658192,5,4.0,Sepeda Motor,24,8,21,7,S1,False,63.0,1,36556.94577854015
737,Wanita,30.0,Menikah,Mid-Level,8,Finance,Penuh Waktu,2,2,1.1,6.274363045115018,1,5.754988277372667,Sepeda,5,4,13,0,S1,False,34.0,1,17132.54616058394
750,Pria,38.0,Menikah,Senior,17,IT,Penuh Waktu,4,2,2.0,8.540803978503988,1,,Jalan Kaki,1,5,17,8,S1,True,48.5,1,37564.57143138687
755,Pria,43.0,Menikah,Senior,23,IT,Penuh Waktu,2,2,2.6,8.205121552261767,1,5.782341267177657,Mobil,22,10,23,1,S1,True,51.5,1,49994.347716204386
773,Pria,31.0,Menikah,Ketua,5,Legal,Penuh Waktu,1,4,2.2,10.0,2,7.3008579876717326,Sepeda,5,10,20,6,S1,False,52.5,1,42993.12754934305
775,Pria,34.0,Belum Menikah,Senior,6,Finance,Paruh Waktu,1,1,,4.309256082850197,4,4.035519685390948,Jalan Kaki,2,4,23,1,S1,,43.0,1,8765.675968029194
792,Wanita,29.0,Menikah,,7,Legal,Kontrak,4,3,3.6,8.228065771774261,4,5.801461450104734,Transportasi Publik,28,2,16,4,S1,True,43.5,1,50677.092573430644
820,Pria,30.0,Menikah,Mid-Level,2,IT,Penuh Waktu,3,2,1.1,5.39933840295283,2,,Transportasi Publik,27,5,13,0,S1,True,31.0,1,23492.850563211676
831,Wanita,27.0,Cerai,Senior,19,Operations,Penuh Waktu,2,1,3.2,7.167776216669491,3,,Transportasi Publik,12,6,25,2,S1,False,49.5,1,22858.15248919708
833,Wanita,29.0,Menikah,Ketua,25,IT,Paruh Waktu,4,2,1.7,8.75462968678303,3,6.240264712612042,Mobil,14,10,22,7,S1,True,62.5,1,28033.554664379568
849,Wanita,37.0,Menikah,Ketua,2,Marketing,Penuh Waktu,1,3,0.8,6.5610486205537,1,4.412280490754268,Jalan Kaki,1,9,25,4,S1,False,51.0,1,40534.133466861305
857,Wanita,30.0,Menikah,Mid-Level,10,Marketing,Penuh Waktu,5,1,,4.702924392029892,1,5.704168603444838,Mobil,9,3,15,0,S1,True,35.0,1,42163.46025284671
860,Pria,34.0,Menikah,Mid-Level,6,Sales,Penuh Waktu,2,3,3.0,7.464911399049981,1,5.165499472834501,Mobil,6,2,15,0,S1,True,33.0,1,37519.888478102184
866,Pria,35.0,Menikah,Senior,17,IT,Penuh Waktu,1,4,1.9,6.741113459297292,1,4.562334523040594,Mobil,23,5,20,1,S1,True,48.5,1,38631.19445781022
869,Wanita,28.0,Menikah,Ketua,16,HR,Penuh Waktu,2,2,2.5,5.611416238761525,3,5.174909821813361,Transportasi Publik,26,10,29,4,S1,False,58.0,1,31538.04940248175
874,Pria,54.0,Menikah,Mid-Level,11,Legal,Penuh Waktu,2,2,2.1,7.461113191531238,1,5.162334299902215,Mobil,16,3,14,0,S1,False,35.5,1,28374.828502043798
881,Wanita,33.0,Menikah,Senior,15,HR,Penuh Waktu,4,1,2.5,8.304021837314487,2,5.864758171388255,Mobil,11,5,19,7,S1,True,47.5,1,24936.768706423354
903,Pria,34.0,Cerai,Ketua,4,Finance,Paruh Waktu,5,2,1.8,5.641291920184711,3,5.20105104305865,Transportasi Publik,18,6,21,5,S1,True,52.0,1,30744.585419708026
904,Pria,42.0,Belum Menikah,Senior,10,IT,Penuh Waktu,1,3,2.5,6.764406545574882,2,7.353354326280832,Mobil,24,3,18,6,S1,True,45.0,1,31777.094536496345
911,Pria,40.0,Cerai,Ketua,1,IT,Penuh Waktu,2,3,2.0,7.527483011473311,3,5.217642483187276,Transportasi Publik,24,10,21,5,S1,False,50.5,1,41369.921593284664
913,Pria,35.0,Menikah,Senior,1,Finance,Penuh Waktu,1,4,,10.0,2,7.845584461400463,Transportasi Publik,14,5,23,9,S1,False,40.5,1,50256.170786423354
923,Wanita,27.0,Menikah,Senior,12,IT,Paruh Waktu,1,1,1.5,5.155168926004695,1,6.065964230624681,Mobil,9,11,17,3,S1,True,46.0,1,39601.49298554745
951,Pria,48.0,Menikah,Ketua,12,IT,Penuh Waktu,1,2,2.2,4.578591187276096,3,4.271187901763611,Jalan Kaki,1,7,28,9,S1,True,56.0,1,19239.804316058387
971,Wanita,29.0,Cerai,Senior,5,IT,Penuh Waktu,1,2,2.5,5.979659611397809,1,6.725556778939172,Transportasi Publik,11,3,17,6,S1,True,42.5,1,31666.040364233573
977,Pria,28.0,Menikah,Ketua,18,Customer Service,Paruh Waktu,1,2,3.3,4.657692928744041,5,4.340401925548061,Transportasi Publik,7,6,28,2,S1,False,59.0,1,17466.11659956204
